Latitude,Longitude,GLIMS_ID,ID,Elv_min,Elv_mean,Elv_max,ID_RGI
"37.816000000000003","70.795000000000002",G070795E37816N,"2603.000000000000000","4145","4234","4317",RGI2000-v7.0-G-13-07350
"37.817999999999998","70.826999999999998",G070827E37818N,"2604.000000000000000","3957","4043","4183",RGI2000-v7.0-G-13-07348
"37.823999999999998","70.912999999999997",G070913E37824N,"2605.000000000000000","4275","4338","4440",RGI2000-v7.0-G-13-07319
"37.819000000000003","70.900000000000006",G070900E37819N,"2606.000000000000000","4141","4304","4611",RGI2000-v7.0-G-13-07322
"37.828000000000003","70.991000000000000",G070991E37828N,"2607.000000000000000","3810","3866","3957",RGI2000-v7.0-G-13-07314
"37.845999999999997","71.518000000000001",G071518E37846N,"2608.000000000000000","4415","4579","4796",RGI2000-v7.0-G-13-07555
"37.832000000000001","70.983000000000004",G070983E37832N,"2609.000000000000000","3967","4101","4261",RGI2000-v7.0-G-13-07313
"37.832999999999998","70.938000000000002",G070938E37833N,"2610.000000000000000","3750","3847","4034",RGI2000-v7.0-G-13-07316
"37.832000000000001","70.909999999999997",G070910E37832N,"2611.000000000000000","4181","4333","4533",RGI2000-v7.0-G-13-07318
"37.838000000000001","70.978999999999999",G070979E37838N,"2612.000000000000000","3865","4094","4292",RGI2000-v7.0-G-13-07311
"37.832999999999998","70.924999999999997",G070925E37833N,"2613.000000000000000","3814","4247","4575",RGI2000-v7.0-G-13-07317
"37.832999999999998","70.796999999999997",G070797E37833N,"2614.000000000000000","3786","3877","4005",RGI2000-v7.0-G-13-07351
"37.856000000000002","71.524000000000001",G071524E37856N,"2615.000000000000000","4480","4630","4886",RGI2000-v7.0-G-13-07556
"37.844999999999999","70.974000000000004",G070974E37845N,"2616.000000000000000","4065","4263","4443",RGI2000-v7.0-G-13-07309
"37.850000000000001","70.963999999999999",G070964E37850N,"2617.000000000000000","4449","4481","4513",RGI2000-v7.0-G-13-07308
"37.844999999999999","70.887000000000000",G070887E37845N,"2618.000000000000000","4043","4245","4427",RGI2000-v7.0-G-13-07375
"37.847000000000001","70.927999999999997",G070928E37847N,"2619.000000000000000","4185","4296","4416",RGI2000-v7.0-G-13-07728
"37.851999999999997","70.971000000000004",G070971E37852N,"2620.000000000000000","4164","4307","4396",RGI2000-v7.0-G-13-07307
"37.866999999999997","71.530000000000001",G071530E37867N,"2621.000000000000000","4307","4562","5023",RGI2000-v7.0-G-13-07557
"37.848999999999997","70.957999999999998",G070958E37849N,"2622.000000000000000","3830","4072","4341",NewID_N34.575E68.019
"37.850999999999999","70.867999999999995",G070868E37851N,"2623.000000000000000","4124","4158","4194",NewID_N34.575E68.019
"37.853999999999999","70.939999999999998",G070940E37854N,"2624.000000000000000","4145","4165","4196",RGI2000-v7.0-G-13-07729
"37.853000000000002","70.891999999999996",G070892E37853N,"2625.000000000000000","4252","4384","4496",RGI2000-v7.0-G-13-07376
"37.856999999999999","70.974999999999994",G070975E37857N,"2626.000000000000000","4167","4296","4501",RGI2000-v7.0-G-13-07306
"37.854999999999997","70.887000000000000",G070887E37855N,"2627.000000000000000","4154","4311","4437",RGI2000-v7.0-G-13-07377
"37.854999999999997","70.918000000000006",G070918E37855N,"2628.000000000000000","4122","4283","4440",RGI2000-v7.0-G-13-07381
"37.854999999999997","70.932000000000002",G070932E37855N,"2629.000000000000000","4069","4238","4484",RGI2000-v7.0-G-13-07729
"37.847999999999999","70.909000000000006",G070909E37848N,"2630.000000000000000","3931","4279","4555",RGI2000-v7.0-G-13-07380
"37.857999999999997","70.896000000000001",G070896E37858N,"2631.000000000000000","3826","3944","4132",RGI2000-v7.0-G-13-07379
"37.863000000000000","70.971000000000004",G070971E37863N,"2632.000000000000000","3862","4141","4444",RGI2000-v7.0-G-13-07305
"37.881999999999998","71.539000000000001",G071539E37882N,"2633.000000000000000","3999","4518","4900",RGI2000-v7.0-G-13-07560
"37.869999999999997","70.909999999999997",G070910E37870N,"2634.000000000000000","4063","4267","4438",RGI2000-v7.0-G-13-07383
